meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
90,700,1,Piso ,https://www.indomio.es/anuncios/90802729/,Dos Hermanas,Alquiler,,,4,Centro-Doña Mercedes - Plaza de España -  Centro-Doña Mercedes
60,680,1,Piso ,https://www.indomio.es/anuncios/93927803/,Bormujos,Alquiler,,,3,Avenida del Barrerillo -  Zona Avenida de Juan Diego
118,1800,2,Piso ,https://www.indomio.es/anuncios/95392823/,Sevilla,Alquiler,,,6,León XIII-Cruz Roja - Calle León XIII -  León XIII-Cruz Roja
90,1000,2,Piso ,https://www.indomio.es/anuncios/95946119/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_95946119_30ee3.jpg?k=957decd085dc9941c7b3102befb84feb,6,San Roque-La Calzada - Calle San Alonso de Orozco -  San Roque-La Calzada
140,2200,2,Piso ,https://www.indomio.es/anuncios/94650783/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_94650783_c3420.jpg?k=397b2fdc925ac77b4ef6a53d756679cf,7,Pineda-Pedro Salvador - Calle Jándula -  Pineda-Pedro Salvador
60,650,1,Piso,https://www.indomio.es/anuncios/90342789/,Sevilla,Alquiler,,,2,Parlamento - Calle Adelantado -  Parlamento
102,500,2,Piso ,https://www.indomio.es/anuncios/95764747/,Morón de La Frontera,Alquiler,,https://media.indomio.es/text/tel_95764747_37872.jpg?k=eaeac08d86f5271e3a896a1dcc93b998,5,Calle de Puerta Sevilla
320,2300,3,Chalet ,https://www.indomio.es/anuncios/92728337/,Espartinas,Alquiler,,,8,Calle Ramón y Cajal -  Zona Colegio Europa
140,1200,2,Piso ,https://www.indomio.es/anuncios/94003259/,Sevilla,Alquiler,,,7,San Gil - Calle Fray Diego de Cádiz -  San Gil
110,900,1,Piso ,https://www.indomio.es/anuncios/95896815/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_95896815_79c4a.jpg?k=743ebe3de9d9cd786364d279b9a79736,3,Santa Cruz - Calle Ángeles -  Santa Cruz
90,950,1,Piso ,https://www.indomio.es/anuncios/93976947/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_93976947_18fa9.jpg?k=9fb468eee0b89e133beb4f117174a9be,3,San Vicente -  planta baja
80,1100,1,Piso ,https://www.indomio.es/anuncios/94445513/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_94445513_58d74.jpg?k=3ebef3bc70737fa8a4ad76a7652d6871,4,Tabladilla-Bami - Calle Castillo de Alcalá de Guadaira -  Tabladilla-Bami
68,900,1,Piso ,https://www.indomio.es/anuncios/90800391/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_90800391_b378e.jpg?k=9d5423d7ba3ab54ae306f17694c944d1,5,San Gil - Calle Bécquer -  San Gil
80,600,1,Piso ,https://www.indomio.es/anuncios/91621633/,Sevilla,Alquiler,,,5,Pineda-Pedro Salvador - Avenida de Jerez -  Pineda-Pedro Salvador
65,750,1,Piso ,https://www.indomio.es/anuncios/95211565/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_95211565_8e878.jpg?k=f089ecf16a4e9bbb9bf866b54cac2920,4,Barrio León-El Tardón-Blas Infante - Calle Juan Díaz de Solís -  Barrio León-El Tardón-Blas Infante
40,600,1,Apartamento en villa,https://www.indomio.es/anuncios/91835159/,Sevilla,Alquiler,,,1,San Bartolomé-Judería - Callejón Amistad -  San Bartolomé-Judería
65,700,1,Piso ,https://www.indomio.es/anuncios/95393447/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_95393447_d7150.jpg?k=96d78f59b48d94abf2a50dfa5c108f48,5,La Palmera-Reina Mercedes - Calle Sor Gregoria Santa Teresa -  La Palmera-Reina Mercedes
150,1200,2,Piso ,https://www.indomio.es/anuncios/95434979/,Sevilla,Alquiler,,,6,Bellavista - Calle Afrodita -  Bellavista
90,960,2,Piso ,https://www.indomio.es/anuncios/91422969/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_91422969_929a9.jpg?k=b7bf080850b1bc8ab986094f20570720,5,San Gil - Calle Resolana -  San Gil
90,790,2,Piso ,https://www.indomio.es/anuncios/94037681/,Sevilla,Alquiler,,,6,Alfalfa - Calle Padre Luis María Llop -  Alfalfa
50,655,1,Piso ,https://www.indomio.es/anuncios/95211059/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_95211059_46acb.jpg?k=5001582914588e45dfe7ed662081dd83,4,León XIII-Cruz Roja - Calle Manzana -  León XIII-Cruz Roja
85,920,2,Piso ,https://www.indomio.es/anuncios/94087317/,Sevilla,Alquiler,,,5,El Plantinar-El Juncal-Avenida de la Paz - Polígono El Refugio Calle C -  El Plantinar-El Juncal-Avenida de la Paz
128,1500,2,Piso ,https://www.indomio.es/anuncios/94796625/,Sevilla,Alquiler,,,7,La Florida-Huerta del Pilar - Calle Maese Farfán -  La Florida-Huerta del Pilar
85,850,1,Piso ,https://www.indomio.es/anuncios/94686369/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_94686369_2d44d.jpg?k=f3a6070065bb1d1086f378381b47b933,3,San José-San Carlos-Fontanal - Calle Argantonio -  San José-San Carlos-Fontanal
120,1200,2,Piso ,https://www.indomio.es/anuncios/94315945/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_94315945_8277e.jpg?k=22ec1bd3d484848dfc9489b5b6fff668,7,Santa Clara - Calle Alvar Núñez Cabeza Vaca -  Santa Clara
45,850,1,Piso ,https://www.indomio.es/anuncios/95606583/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_95606583_8e3a9.jpg?k=c75b58da0894dbd282e41cdc9a63160b,3,Encarnación-Regina - Calle San Juan de la Palma -  Encarnación-Regina
84,990,1,Piso ,https://www.indomio.es/anuncios/91040835/,Sevilla,Alquiler,,,4,Triana Casco Antiguo - Calle Rodrigo de Triana -  Triana Casco Antiguo
120,800,2,Piso ,https://www.indomio.es/anuncios/91098331/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_91098331_b4546.jpg?k=d9ea1b9b2d7d8518b0150cfeed51e1f8,6,Doctor Frediani - Barriada La Palmilla -  Doctor Frediani
90,825,1,Piso ,https://www.indomio.es/anuncios/94901427/,Sevilla,Alquiler,Andres Ruiz,https://media.indomio.es/text/tel_94901427_683a8.jpg?k=8aa6ffc76ddfddf444996c29ecb7ab38,4,Miraflores-Santa María de Ordás - Calle Santa María del Reposo -  Miraflores-Santa María de Ordás
90,1100,1,Piso,https://www.indomio.es/anuncios/95226559/,Sevilla,Alquiler,,,5,Barrio León-El Tardón-Blas Infante - Calle Mar del Plata -  Barrio León-El Tardón-Blas Infante
81,1150,1,Piso ,https://www.indomio.es/anuncios/95355495/,Sevilla,Alquiler,,,4,Nervión - Calle Costa de la Luz -  Nervión
52,700,2,Piso ,https://www.indomio.es/anuncios/93817337/,Sevilla,Alquiler,,,4,Doctor Frediani - Calle Mar Negro -  Doctor Frediani
75,900,,Piso ,https://www.indomio.es/anuncios/91001349/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_91001349_ff5b1.jpg?k=2a082280efc9e146b5ce90e32fc86978,4,Zona Esperanza de Triana - Calle López de Gomara -  Zona Esperanza de Triana
90,750,1,Piso ,https://www.indomio.es/anuncios/96003525/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_96003525_bccc9.jpg?k=543705379e916d6b88425cca7fb2f596,5,León XIII-Cruz Roja - Calle León X -  León XIII-Cruz Roja
138,1150,2,Piso ,https://www.indomio.es/anuncios/94223187/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_94223187_62d24.jpg?k=62fa0b3a423c1b01f2c2d80f2c6298a9,5,Avenida de las Ciencias-Emilio Lemos -  primera planta
25,490,1,Apartamento en villa ,https://www.indomio.es/anuncios/95743947/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_95743947_85421.jpg?k=36815ac44e8aef622b6d3d6b49aabbe7,2,El Cerro del Águila - Calle Maestro Falla -  El Cerro del Águila
65,750,1,Piso,https://www.indomio.es/anuncios/94250757/,Sevilla,Alquiler,,,3,Alfalfa - Calle Cuna -  Alfalfa
35,1000,1,Piso ,https://www.indomio.es/anuncios/94930377/,Sevilla,Alquiler,,https://media.indomio.es/text/tel_94930377_cbd71.jpg?k=d5dcf017f665082ec0442aa7b7401ff3,2,Santa Cruz - Calle Álvarez Quintero - Estudio Calle Álvarez Quintero 21
75,625,1,Piso ,https://www.indomio.es/anuncios/91672105/,Sevilla,Alquiler,,,4,León XIII-Cruz Roja - Calle Muñoz León -  León XIII-Cruz Roja
