meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
150,450,2,Piso,https://www.indomio.es/anuncios/91468191/,Baeza,Alquiler,,https://media.indomio.es/text/tel_91468191_ead66.jpg?k=22e4281b4b2c7fe320c860aafc880a46,7,Calle Almería
60,290,1,Piso ,https://www.indomio.es/anuncios/90968185/,Baeza,Alquiler,,https://media.indomio.es/text/tel_90968185_68399.jpg?k=7e70866d5fd618e2b6a06acaa9579e55,3,Calle Almería
80,600,1,Piso,https://www.indomio.es/anuncios/95764767/,Jaén,Alquiler,,,4,Avenida del Ejército Español -  Centro-Ciudad Sanitaria-La Magdalena-Santa Isabel
60,490,1,Piso ,https://www.indomio.es/anuncios/94216875/,Jaén,Alquiler,,https://media.indomio.es/text/tel_94216875_a7e72.jpg?k=ab59ae04d6858704b03bda0fa86c2c94,3,Paseo de la Estación -  Peñamefécit-Las Fuentezuelas
90,550,1,Piso,https://www.indomio.es/anuncios/93971117/,Jaén,Alquiler,,,5,Calle de Maestro Cebrián -  Santa María del Valle-Egido de Belén-Puente Tablas-Cerro Molina
110,500,1,Piso ,https://www.indomio.es/anuncios/90292023/,Baeza,Alquiler,,,5,Avenida de Andalucía
130,370,2,Piso ,https://www.indomio.es/anuncios/94348903/,Baeza,Alquiler,,https://media.indomio.es/text/tel_94348903_67e7a.jpg?k=fc51acb178c44d23bce2088f0301d25f,6,Calle Conde Mejorada
60,400,1,Piso ,https://www.indomio.es/anuncios/90418281/,Linares,Alquiler,,https://media.indomio.es/text/tel_90418281_3cbf6.jpg?k=96f5be86f67b59422899b77358e91de4,2,Calle Huerta de las Eras -  Zona Hospital San Agustín
140,580,2,Piso,https://www.indomio.es/anuncios/90916355/,Jaén,Alquiler,,,6,Calle Ángel María Arregui -  Santa María del Valle-Egido de Belén-Puente Tablas-Cerro Molina
50,450,1,Piso ,https://www.indomio.es/anuncios/95931051/,Jaén,Alquiler,,https://media.indomio.es/text/tel_95931051_eb415.jpg?k=a8e5464d76ed7caf98023dae2c746a67,3,Avenida de la Universidad -  Expansión Norte-Universidad-Los Olivares-Las Infantas
118,700,2,Piso ,https://www.indomio.es/anuncios/94916813/,Jaén,Alquiler,,,6,Avenida de Granada -  Santa María del Valle-Egido de Belén-Puente Tablas-Cerro Molina
50,520,1,Piso ,https://www.indomio.es/anuncios/95566239/,Jaén,Alquiler,,https://media.indomio.es/text/tel_95566239_c2430.jpg?k=3f6157fca073616192f529e23bf981bd,2,Calle Salsipuedes -  San Ildefonso-Sureste
100,670,2,Piso ,https://www.indomio.es/anuncios/95566037/,Jaén,Alquiler,,,6,Avenida de Barcelona -  Peñamefécit-Las Fuentezuelas
110,700,2,Piso ,https://www.indomio.es/anuncios/95812403/,Jaén,Alquiler,,https://media.indomio.es/text/tel_95812403_49fa4.jpg?k=3c6283c64e724f3a4901f60970155319,6,Calle de San Clemente -  Centro-Ciudad Sanitaria-La Magdalena-Santa Isabel
75,550,2,Dúplex ,https://www.indomio.es/anuncios/91461829/,Jaén,Alquiler,,https://media.indomio.es/text/tel_91461829_c2d73.jpg?k=eb78ab4250890416cab7fa57d223e996,3,Calle García Requena -  Casco Histórico
100,500,1,Piso ,https://www.indomio.es/anuncios/90922327/,Jaén,Alquiler,,https://media.indomio.es/text/tel_90922327_36bdd.jpg?k=18b0849b133cf9f60c2a83f306a3b9b7,5,Calle Martínez Molina -  Centro-Ciudad Sanitaria-La Magdalena-Santa Isabel
115,620,1,Piso ,https://www.indomio.es/anuncios/95805593/,Jaén,Alquiler,,,5,Calle Nuestra Señora del Perpetuo Socorro -  Santa María del Valle-Egido de Belén-Puente Tablas-Cerro Molina
110,800,2,Piso ,https://www.indomio.es/anuncios/95031981/,Jaén,Alquiler,,https://media.indomio.es/text/tel_95031981_70509.jpg?k=a4c2893e027730dadb10d7c49184a339,6,Carretera de Madrid -  Parque de La Concordia
