meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
87,700,2,Piso ,https://www.indomio.es/anuncios/90222145/,Mondragón - Arrasate,Alquiler,,,4,Plaza Larrea
90,1400,2,Piso ,https://www.indomio.es/anuncios/95950183/,San Sebastián - Donostia,Alquiler,,https://media.indomio.es/text/tel_95950183_9262f.jpg?k=23d1d20f82848d7ffee481d40bc09cb4,6,Calle de José María Soroa -  Gros
70,1300,1,Piso ,https://www.indomio.es/anuncios/95258859/,San Sebastián - Donostia,Alquiler,,https://media.indomio.es/text/tel_95258859_6c147.jpg?k=1bd693c792773e48f1021a4add485a8d,4,Calle de San Martín -  Centro
70,1500,1,Piso ,https://www.indomio.es/anuncios/91109653/,San Sebastián - Donostia,Alquiler,,https://media.indomio.es/text/tel_91109653_551d4.jpg?k=343ef60af40d8313a4d8f9ed806bd0f5,4,Calle de José Miguel Barandiarán -  Ategorrieta-Ulia
