meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
100,1500,2,Piso ,https://www.indomio.es/anuncios/91070395/,Madrid,Alquiler,,https://media.indomio.es/text/tel_91070395_9c7a3.jpg?k=80dabdf243ee94828b9b7f266eddca50,5,Arcos - Calle de Aquitania -  Arcos
65,1500,1,Piso ,https://www.indomio.es/anuncios/91030331/,Madrid,Alquiler,,https://media.indomio.es/text/tel_91030331_0acba.jpg?k=cd0b75a8b3874acddd2d693051d68f81,4,Pueblo Nuevo - Calle de las Madres de la Plaza de Mayo -  Pueblo Nuevo
60,1700,1,Piso ,https://www.indomio.es/anuncios/92411975/,Madrid,Alquiler,,https://media.indomio.es/text/tel_92411975_cbe3b.jpg?k=299fa2a6ddae9ea7f003a258c122f971,4,Trafalgar - Calle del Cardenal Cisneros -  Trafalgar
45,900,1,Piso ,https://www.indomio.es/anuncios/91163649/,Madrid,Alquiler,,,3,Bellas Vistas - Calle de Antonio Gómez Galiana -  Bellas Vistas
90,1120,2,Piso ,https://www.indomio.es/anuncios/93993355/,Madrid,Alquiler,,,5,Cuatro Caminos - Calle de Juan de Olías -  Cuatro Caminos
186,3700,3,Piso ,https://www.indomio.es/anuncios/90563991/,Madrid,Alquiler,,,7,Universidad-Malasaña - Calle del Divino Pastor -  Universidad-Malasaña
50,950,1,Piso ,https://www.indomio.es/anuncios/92109911/,Madrid,Alquiler,,,4,Universidad-Malasaña - Calle del Barco -  Universidad-Malasaña
137,3800,2,Piso ,https://www.indomio.es/anuncios/94901397/,Madrid,Alquiler,,https://media.indomio.es/text/tel_94901397_816ed.jpg?k=a0fa85109fad4398cd624141d0283d65,5,Universidad-Malasaña - Calle de Valverde -  Universidad-Malasaña
50,950,1,Piso ,https://www.indomio.es/anuncios/90660886/,Madrid,Alquiler,,,3,Almagro - Calle de Santa Engracia -  Almagro
110,2350,2,Piso ,https://www.indomio.es/anuncios/95378073/,Madrid,Alquiler,,,6,Casa de Campo - Calle de San Pol de Mar -  Casa de Campo
60,1210,1,Piso ,https://www.indomio.es/anuncios/95882193/,Madrid,Alquiler,,https://media.indomio.es/text/tel_95882193_d27e6.jpg?k=4ac2a99dfa65716d553faa48b244edec,3,Universidad-Malasaña - Calle de la Princesa -  Universidad-Malasaña
70,1160,1,Piso ,https://www.indomio.es/anuncios/94865769/,Madrid,Alquiler,ricardo solis hernandez,https://media.indomio.es/text/tel_94865769_0df00.jpg?k=d295ce52368fab8627a9f51b43ba52c3,4,Embajadores-Lavapiés - Calle de la Cabeza -  Embajadores-Lavapiés
81,990,1,Piso ,https://www.indomio.es/anuncios/92227079/,Madrid,Alquiler,,https://media.indomio.es/text/tel_92227079_b235e.jpg?k=1af07c202a2ef2fa0179fc9fef637ac7,3,Pueblo Nuevo - Calle de Vital Aza -  Pueblo Nuevo
63,1200,1,Piso ,https://www.indomio.es/anuncios/94669657/,Madrid,Alquiler,,https://media.indomio.es/text/tel_94669657_3834c.jpg?k=4c449bb651859c49e5ba7359fccf41fc,2,Hispanoamérica - Plaza de Valparaíso - Estudio Plaza de Valparaíso
