meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
100,190000,2,Piso ,https://www.indomio.es/anuncios/91279799/,Guardamar del Segura,Venta,,https://media.indomio.es/text/tel_91279799_82b1c.jpg?k=034dfbe3c9ca8a34c30b98c61c5c1866,5,Avenida de Cartagena -  Centro
114,285000,2,Piso ,https://www.indomio.es/anuncios/90766343/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_90766343_26700.jpg?k=a70dc338e09dcbc2d56d0981f04f46bc,6,Avenida San Bartolomé de Tirajana -  Los Arenales del Sol
150,450000,3,Chalet ,https://www.indomio.es/anuncios/92001771/,Confrides,Venta,,https://media.indomio.es/text/tel_92001771_0de05.jpg?k=dbe5ca12698dafd61e533bbadaa584d0,7,Calle del Molino
137,220500,3,Chalet ,https://www.indomio.es/anuncios/94866947/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_94866947_70da8.jpg?k=c8f875f5b5a8523468e00241e8a0753c,6,Calle Poeta Miguel Hernández -  Escandinàvia-El Captivador
258,995000,3,Chalet ,https://www.indomio.es/anuncios/91660891/,Orihuela,Venta,,,8,Dehesa de Campoamor-Aguamarina - Saavedra -  Dehesa de Campoamor-Aguamarina
182,260000,1,Chalet ,https://www.indomio.es/anuncios/93975609/,Callosa d'en Sarrià,Venta,,https://media.indomio.es/text/tel_93975609_3920f.jpg?k=5b432c44fd651f8bc0c9df22417e2e68,4,CV-715
50,40000,1,Casa unifamiliar ,https://www.indomio.es/anuncios/94950741/,Bolulla,Venta,,https://media.indomio.es/text/tel_94950741_da1d6.jpg?k=a22ede5d3e0be6ae213447df69ef6c13,1,Calle Mayor
100,53000,1,Casa adosada ,https://www.indomio.es/anuncios/93190643/,Cocentaina,Venta,,https://media.indomio.es/text/tel_93190643_e46a1.jpg?k=f8c3b025ce5856681299fc0a9d4e861b,3,Plaza San Isidro
130,140000,2,Piso ,https://www.indomio.es/anuncios/95383961/,Callosa d'en Sarrià,Venta,,https://media.indomio.es/text/tel_95383961_db58a.jpg?k=9ae864d027b6f1d292a9d77c2d1e9055,6,Avenida Jaime I
350,490000,3,Chalet ,https://www.indomio.es/anuncios/95144535/,Callosa d'en Sarrià,Venta,,,8,CV-755
93,350000,2,Piso ,https://www.indomio.es/anuncios/95281873/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_95281873_ca7fb.jpg?k=76caff403684a6c6730abd20b2976eab,5,Calle Beethoven -  L'Albir
67,55000,1,Piso ,https://www.indomio.es/anuncios/95910467/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_95910467_bd0ad.jpg?k=676d581ffaff66cb003ac428d4425120,4,San Antoni-El Palmerar - Calle Alingasa -  San Antoni-El Palmerar
75,240000,2,Piso ,https://www.indomio.es/anuncios/91142541/,Guardamar del Segura,Venta,,,5,Calle Dinamarca -  Guadamar Playa
63,180000,1,Piso ,https://www.indomio.es/anuncios/91072357/,Benidorm,Venta,,https://media.indomio.es/text/tel_91072357_77d6f.jpg?k=66027534141ee555d5591ca570e05359,4,Carrer Islàndia -  Poble de Llevant
518,999950,3,Casa rústica ,https://www.indomio.es/anuncios/92202393/,L'Alfàs del Pi,Venta,,https://media.indomio.es/text/tel_92202393_6cbb3.jpg?k=ff8d05037cfa7bbc6ece6fe3523ad8ef,10,Camino dels Alguers -  Urbanizaciones
110,124500,2,Piso ,https://www.indomio.es/anuncios/93427521/,Elche - Elx,Venta,,https://media.indomio.es/text/tel_93427521_ca5b2.jpg?k=2fb8a37a1c53a0c97467cfefb158bba6,6,Altabix - Calle Guillem Santacilia -  Altabix
111,289000,2,Piso,https://www.indomio.es/anuncios/95854517/,Benidorm,Venta,,,4,Avenida Don Vicente Pérez Devesa -  Platja de Ponent
221,275000,3,Chalet ,https://www.indomio.es/anuncios/76802309/,Beneixama,Venta,,,8,Avenida de Biar
