meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
200,128000,2,Casa adosada ,https://www.indomio.es/anuncios/92892641/,Albacete,Venta,,https://media.indomio.es/text/tel_92892641_f0bdc.jpg?k=1e820d093f1f12c4ab95c18880a12976,4,Calle Salvador Gimeno -  Pedanías y Barrios Rurales
59,45000,1,Piso ,https://www.indomio.es/anuncios/96179093/,Madrigal de la Vera,Venta,,https://media.indomio.es/text/tel_96179093_f03c2.jpg?k=98b5b8056f62c86c17478601b2631123,3,Calle Estrella
300,65000,2,Edificio,https://www.indomio.es/anuncios/91091831/,Torremanzanas - La Torre de les Maçanes,Venta,,https://media.indomio.es/text/tel_91091831_e0d1c.jpg?k=a98af1f0ecb473ee98d735cfffa9b931,5,Camino de Jijona
140,380000,2,Casa rústica ,https://www.indomio.es/anuncios/96170537/,Chiclana de la Frontera,Alquiler,,https://media.indomio.es/text/tel_96170537_4fdbe.jpg?k=25e7b4aae77794028091fdff0730c568,5,Camino Majadal de los Chivos -  Los Franceses-La Vega
230,190000,2,Casa rústica ,https://www.indomio.es/anuncios/92508715/,Chiclana de la Frontera,Venta,,,3,Carretera del Pinar de los Franceses -  Los Franceses-La Vega
1000,550000,2,Chalet ,https://www.indomio.es/anuncios/94662063/,Chiclana de la Frontera,Venta,,,5, Las Lagunas-Campano
65,219000,1,Apartamento en villa ,https://www.indomio.es/anuncios/95946147/,Chiclana de la Frontera,Venta,,,2,Calle Columela -  Las Lagunas-Campano
180,165000,3,Chalet ,https://www.indomio.es/anuncios/96010991/,Samaniego,Alquiler,,https://media.indomio.es/text/tel_96010991_90280.jpg?k=7f96bee8383bdcf87e8a634d26aab7b8,4,Calle El Cercado
140,87000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/86973533/,Valdefuentes,Venta,,,5,Calle de Cáceres
580,7000000,3,Casa plurifamiliar ,https://www.indomio.es/anuncios/76797415/,Barcelona,Alquiler,,https://media.indomio.es/text/tel_76797415_d1268.jpg?k=5c2224ca52cd1d88b5881e5c47d3cbed,5,"Vallvidrera-El Tibidabo-Les Planes - Calle DE LA SABINA, 6 -  6 6"
240,495000,3,Casa pareada ,https://www.indomio.es/anuncios/93377467/,Alegría - Dulantzi,Venta,,,3,Calle Dulantzi
99,150000,1,Casa unifamiliar ,https://www.indomio.es/anuncios/95934233/,Saucedilla,Venta,,,2,Calle San Juan
415,575000,3,Casa unifamiliar ,https://www.indomio.es/anuncios/94547999/,Vitoria - Gasteiz,Venta,,,5,Oreitia -  Zona Rural Este
100,53000,1,Casa adosada ,https://www.indomio.es/anuncios/93190643/,Cocentaina,Venta,,https://media.indomio.es/text/tel_93190643_e46a1.jpg?k=f8c3b025ce5856681299fc0a9d4e861b,2,Plaza San Isidro
245,187000,3,Casa pareada ,https://www.indomio.es/anuncios/95332677/,Arenas de San Pedro,Venta,,,5,Calle Candeleda
315,165000,1,Edificio ,https://www.indomio.es/anuncios/90914939/,El Fresno,Venta,,,3,Calle de la Fragua
75,265000,1,Piso ,https://www.indomio.es/anuncios/95764759/,Barcelona,Venta,,https://media.indomio.es/text/tel_95764759_5d61c.jpg?k=ae28f03439689ef69ab087cfb574cbc5,4,La Vall d'Hebron - Carrer de Rubió i Balaguer -  La Vall d'Hebron
169,180000,2,Piso ,https://www.indomio.es/anuncios/90419827/,Algeciras,Venta,,,4,Calle del Baluarte -  Centro
140,295000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/94087507/,Algeciras,Alquiler,,,5,Calle Adolfo Sánchez Vázquez -  Rinconcillo
100,210000,2,Casa rústica ,https://www.indomio.es/anuncios/92777885/,Hoyos,Venta,,,3,CC-4.2
206,110000,3,Casa pareada ,https://www.indomio.es/anuncios/93438481/,Villa del Campo,Venta,,https://media.indomio.es/text/tel_93438481_773ec.jpg?k=568bda87db8b13fb62d0da5224261e5b,3,Calle Villa del Campo
75,239000,1,Piso ,https://www.indomio.es/anuncios/95424071/,Vitoria - Gasteiz,Venta,,https://media.indomio.es/text/tel_95424071_00b22.jpg?k=bfc57e617468f480e9a8ed95d2fcc26e,2,Calle de Pintor Aurelio Vera-Fajardo -  San Martín
578,190000,,Edificio ,https://www.indomio.es/anuncios/95378955/,Ayala - Aiara,Alquiler,,https://media.indomio.es/text/tel_95378955_41129.jpg?k=cd16a7188d800b4e0f8cafe41738b88f,,Entidad Quejana
120,147999,1,Casa adosada,https://www.indomio.es/anuncios/92401517/,Algeciras,Venta,,,3,Calle La Cigüeña -  Rinconcillo
45,32000,1,Casa rústica ,https://www.indomio.es/anuncios/93988643/,El Hoyo de Pinares,Venta,,https://media.indomio.es/text/tel_93988643_0b3bf.jpg?k=19f93e9fd10de45b9ee97b40466c63af,1,Calle del Río Arevalillo
100,165000,2,Piso ,https://www.indomio.es/anuncios/91373027/,Villajoyosa - La Vila Joiosa,Venta,,https://media.indomio.es/text/tel_91373027_43e0e.jpg?k=de586bdda2ebe493a728abdebbdea4d0,3,Calle Nueve de Octubre -  Montíboli-Playa El Paraíso
