meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
89,185000,1,Piso ,https://www.indomio.es/anuncios/95260801/,Zaragoza,Venta,,https://media.indomio.es/text/tel_95260801_b8366.jpg?k=33f132afbfa3884078e7dd963e7e9f90,4,Calle Vidal de Canellas
203,125000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/91962997/,Armuña,Venta,,,5,Calle del Corpus
124,100000,2,Dúplex ,https://www.indomio.es/anuncios/90987821/,Andorra,Venta,,,5,Avenida Dos de Mayo
750,850000,3,Casa rústica ,https://www.indomio.es/anuncios/91663985/,Muñoveros,Venta,,,5,Plaza Sol
210,85000,1,Caserío ,https://www.indomio.es/anuncios/92281941/,Vimianzo,Venta,,,4,Campolongo
120,225000,2,Piso ,https://www.indomio.es/anuncios/93047529/,Zaragoza,Venta,,https://media.indomio.es/text/tel_93047529_a0180.jpg?k=c99d27ec52f620f9fe282f43a39e1ab5,4,Calle Celanova
110,275000,2,Ático ,https://www.indomio.es/anuncios/91605155/,Soria,Venta,,,5,Avenida de Valladolid
160,215000,3,Casa adosada ,https://www.indomio.es/anuncios/95336035/,Segovia,Venta,,https://media.indomio.es/text/tel_95336035_e26bb.jpg?k=bc3983f8060d56b7eb1e217a1443f8ca,5,Calle de las Carretas
250,185000,2,Chalet ,https://www.indomio.es/anuncios/82746825/,San Cebrián de Castro,Venta,,https://media.indomio.es/text/tel_82746825_b827e.jpg?k=535909b0f95165b2b8d8d8ca2fd95eb9,5,Calle Zamora
173,285000,2,Piso ,https://www.indomio.es/anuncios/90413637/,Soria,Venta,,https://media.indomio.es/text/tel_90413637_2cc5e.jpg?k=abeadd49be400fcb6005907951279433,5,Calle Fuenteventura
730,690000,3,Edificio ,https://www.indomio.es/anuncios/89001831/,Aniñón,Venta,,,5,Plaza Iglesia
110,75000,2,Dúplex ,https://www.indomio.es/anuncios/96066555/,Saldaña,Venta,,https://media.indomio.es/text/tel_96066555_9db87.jpg?k=a1898ee40ba35eac105145d7d8e84670,5,Calle Luis Vives
70,90000,1,Piso ,https://www.indomio.es/anuncios/96209897/,Palencia,Venta,,https://media.indomio.es/text/tel_96209897_40fb1.jpg?k=500110f7a58a3adcb9957aafd0272f3e,3,Calle Guzmán El Bueno
289,175000,3,Casa rústica ,https://www.indomio.es/anuncios/93855213/,Valdealgorfa,Venta,,,5,Calle Navarra
137,100000,2,Chalet ,https://www.indomio.es/anuncios/95962843/,Villamanrique de la Condesa,Venta,,,5,Calle Rafael Alberti
145,130000,2,Casa adosada ,https://www.indomio.es/anuncios/94023791/,Valencina de la Concepción,Venta,,https://media.indomio.es/text/tel_94023791_086d4.jpg?k=608e34255fb788f6ce9414e49525d278,5,Calle Autonomía
220,49000,,Casa rústica,https://www.indomio.es/anuncios/92286021/,Parada de Arriba,Venta,,https://media.indomio.es/text/tel_92286021_a888f.jpg?k=dcccc2c37397542d972b644d5976d9c5,,Plaza Socorro
162,55000,2,Casa pareada ,https://www.indomio.es/anuncios/93874143/,Torralba de los Sisones,Venta,,https://media.indomio.es/text/tel_93874143_94698.jpg?k=f52a7e74bfb083ba5c9ab67b139437aa,3,Calle Pilar
123,196500,2,Piso ,https://www.indomio.es/anuncios/92728505/,Benavente,Venta,,https://media.indomio.es/text/tel_92728505_93b54.jpg?k=7dd11ad66aaded8435d1a90bad56188a,4,Avenida El Ferial
250,160000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/92713231/,Tocina,Venta,,https://media.indomio.es/text/tel_92713231_bac22.jpg?k=47ca41eab435191a31c0364a11c8a661,5,Calle Clavel
103,245000,2,Piso ,https://www.indomio.es/anuncios/95557641/,Zaragoza,Venta,,https://media.indomio.es/text/tel_95557641_859eb.jpg?k=646b3253ec2084c807773d28db15fdab,4,Calle Bolonia
200,22000,,Edificio ,https://www.indomio.es/anuncios/92245607/,Bañón,Venta,,https://media.indomio.es/text/tel_92245607_1bf42.jpg?k=d08556cd022478e71de48a61ac41f10c,4,Calle San Valero
65,28000,,Casa unifamiliar ,https://www.indomio.es/anuncios/92836981/,Andorra,Venta,,https://media.indomio.es/text/tel_92836981_c47c3.jpg?k=2b12843499c0196a94c956e712055226,,Calle Mosén Francisco
441,13000,1,Casa rústica,https://www.indomio.es/anuncios/91995045/,Fortanete,Venta,,,1,Calle Nevera
356,39000,1,Casa rústica ,https://www.indomio.es/anuncios/95481039/,San Cebrián de Campos,Venta,,,4,Calle Mayor
480,72000,1,Casa rústica ,https://www.indomio.es/anuncios/95950225/,Fuentes Claras,Venta,,,4,Calle San Salvador III
630,1800000,3,Edificio ,https://www.indomio.es/anuncios/91146279/,Sevilla,Venta,,https://media.indomio.es/text/tel_91146279_36240.jpg?k=c1da5a6b703c587279cbc13ebddcd429,5,Arenal - Calle Rodo
233,375000,3,Chalet ,https://www.indomio.es/anuncios/94519369/,Utrera,Venta,,https://media.indomio.es/text/tel_94519369_7957c.jpg?k=b36c412270703e27da653a6104b21d2f,5,Calle Juan del Río Sotomayor
115,167000,2,Chalet ,https://www.indomio.es/anuncios/87267143/,Venta de Baños,Venta,,,4,Calle Rey Chindasvinto
72,80000,1,Piso ,https://www.indomio.es/anuncios/93839749/,Alcorisa,Venta,,,2,Calle Las Arribas
152,92000,3,Casa rústica ,https://www.indomio.es/anuncios/91040229/,La Bouza,Venta,,,2,Calle Mayor
315,80000,2,Chalet ,https://www.indomio.es/anuncios/89993751/,Peñaparda,Venta,,,5,Calle Calzada
65,80000,2,Dúplex ,https://www.indomio.es/anuncios/91765527/,Rubielos de Mora,Venta,,https://media.indomio.es/text/tel_91765527_7d1bb.jpg?k=335fb9d8c6b109dbbf38b07a4249b304,2,Calle Cerezo
105,198000,3,Dúplex ,https://www.indomio.es/anuncios/95211677/,Tomares,Venta,,https://media.indomio.es/text/tel_95211677_097eb.jpg?k=aa8e3cf101d3f64d8ede13dcfb3923b0,3,Calle de la Fuente
90,80000,2,Piso ,https://www.indomio.es/anuncios/91703713/,San Leonardo de Yagüe,Venta,,,3,Calle la Fuente
77,89000,1,Piso ,https://www.indomio.es/anuncios/95347393/,Almazán,Venta,,https://media.indomio.es/text/tel_95347393_448ef.jpg?k=c48d54fb62c4e1b2a61b3aec1afc9c68,3,Carretera Gomara
94,140000,2,Piso ,https://www.indomio.es/anuncios/95845107/,Palencia,Venta,,https://media.indomio.es/text/tel_95845107_12f48.jpg?k=493e6d0a4d9f257f7ed57319f6393b2b,3,Paseo del Padre Faustino Calvo
81,110000,1,Piso,https://www.indomio.es/anuncios/95960117/,Soria,Venta,,,3,Pasaje San Gregorio
130,45000,1,Casa rústica ,https://www.indomio.es/anuncios/92788447/,Daroca,Venta,,https://media.indomio.es/text/tel_92788447_97700.jpg?k=38cbabe09a724f66641d63f0878a1ebf,3,Calle Fernando El Católico
380,48000,2,Casa rústica ,https://www.indomio.es/anuncios/96175503/,Serón de Nágima,Venta,,https://media.indomio.es/text/tel_96175503_0027f.jpg?k=9511d350e75cb94573c9858f1f7001f6,5,Calle Mayor
500,160000,3,Chalet ,https://www.indomio.es/anuncios/92285701/,Juarros de Voltoya,Venta,,https://media.indomio.es/text/tel_92285701_b43b9.jpg?k=d12486602f33fd22522a85aa44a82850,5,Camino Juarros de Voltoya
55,52000,1,Piso,https://www.indomio.es/anuncios/93687459/,Calatayud,Venta,,https://media.indomio.es/text/tel_93687459_ebaaf.jpg?k=f7f321df4395147513b2070ab28f050e,3, segunda planta
80,135000,1,Piso,https://www.indomio.es/anuncios/95812427/,Palencia,Venta,,,2,Calle Valverde
103,95000,2,Piso ,https://www.indomio.es/anuncios/94901363/,Villamuriel de Cerrato,Venta,,https://media.indomio.es/text/tel_94901363_35fbf.jpg?k=a6da588a18890758d704536e3a84dad1,3,Calle Antonio Machado
100,160000,3,Casa adosada ,https://www.indomio.es/anuncios/95832255/,Sanlúcar la Mayor,Venta,,https://media.indomio.es/text/tel_95832255_1c2c0.jpg?k=ceb6f85a9779ef10648292d5677c1d42,4,Calle Miguel de Cervantes
335,92000,2,Casa rústica ,https://www.indomio.es/anuncios/92799713/,Monreal del Campo,Venta,,,5,Calle del Oro
80,85000,1,Piso ,https://www.indomio.es/anuncios/95863209/,Palencia,Venta,,https://media.indomio.es/text/tel_95863209_9eb2c.jpg?k=210cd0f5f963050c24a54afb6c92e90e,3,Calle Las Monjas
110,185000,2,Piso ,https://www.indomio.es/anuncios/91624413/,La Lastrilla,Venta,,,4,Carretera de Valladolid
90,270000,1,Piso ,https://www.indomio.es/anuncios/90931285/,Sevilla,Venta,Lidia Núñez,,2,San Gil - Calle Escoberos
218,450000,2,Piso ,https://www.indomio.es/anuncios/95318417/,Sevilla,Venta,,https://media.indomio.es/text/tel_95318417_28807.jpg?k=0fa067e9d6fc1579eb95d3e082b539d7,5,Nervión - Calle Manuel Casana
90,195000,2,Piso ,https://www.indomio.es/anuncios/94916313/,Salamanca,Venta,,,3,Calle Cándido Rodríguez Pinilla
250,210000,2,Casa rústica ,https://www.indomio.es/anuncios/94781213/,Santa María La Real de Nieva,Venta,,,4,Plaza Mayor
115,99500,2,Piso ,https://www.indomio.es/anuncios/92091811/,Cerezo de Arriba,Venta,,,5,Núcleo La Pinilla
265,650000,2,Cortijo ,https://www.indomio.es/anuncios/91280319/,Pilas,Venta,,https://media.indomio.es/text/tel_91280319_5b1e5.jpg?k=cad09e0d948f1ca992ded3c86c7fcf2f,5,Carretera Antigua de Hinojos
94,140000,2,Piso,https://www.indomio.es/anuncios/95219759/,Los Palacios y Villafranca,Venta,,https://media.indomio.es/text/tel_95219759_8f888.jpg?k=67b2cfd969c2b1a83b4e5c96276605f9,3,Calle Rubén Darío
306,80000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/94934021/,Almeida de Sayago,Venta,,,3,Calle Medio
51,137999,1,Piso ,https://www.indomio.es/anuncios/95876719/,Zaragoza,Venta,Antonio A,https://media.indomio.es/text/tel_95876719_c8dba.jpg?k=4233e5259a76b5c2b1a12ad33803b1a1,1,Calle Universidad
430,440000,3,Casa rústica ,https://www.indomio.es/anuncios/91771939/,Marugán,Venta,,,5,SG-322
89,79999,1,Piso ,https://www.indomio.es/anuncios/94998327/,Marchena,Venta,Yolanda Delgado Garcia,https://media.indomio.es/text/tel_94998327_c4432.jpg?k=d939d3e4e458947ab5b81682e6d472a8,4, primera planta
86,50000,1,Casa adosada ,https://www.indomio.es/anuncios/92247179/,Pilas,Venta,,https://media.indomio.es/text/tel_92247179_56759.jpg?k=c21ce375e59a23a6cf8f275dfc4b3d8e,3,Calle Hermanos Machado
61,59900,1,Piso ,https://www.indomio.es/anuncios/94307165/,Benavente,Venta,,https://media.indomio.es/text/tel_94307165_ccb80.jpg?k=50a5ca3046b827d18f8707f48fbd2bf8,2,Calle San Carlos Borromeo
185,400000,3,Casa pareada ,https://www.indomio.es/anuncios/91654079/,Mairena del Aljarafe,Venta,,,5,Jardines del Aljarafe I
300,200000,2,Chalet ,https://www.indomio.es/anuncios/95933185/,La Rinconada,Venta,,https://media.indomio.es/text/tel_95933185_620fb.jpg?k=2a8ef7fc596e2e3d64d36dfa2a8ac9db,5,El Gordillo
368,190000,1,Casa rústica ,https://www.indomio.es/anuncios/92462657/,Valcabado,Venta,,,4,Calle de la Carretera
103,169000,2,Piso ,https://www.indomio.es/anuncios/96202123/,Cervera de Pisuerga,Venta,,,4,Carretera Cervera
180,165000,3,Casa rústica ,https://www.indomio.es/anuncios/94213807/,La Parrilla,Venta,,,5,Carretera a La Parrilla
80,89900,1,Ático ,https://www.indomio.es/anuncios/91861451/,Riaza,Venta,,,2,Calle Val Bajo
130,125000,1,Piso ,https://www.indomio.es/anuncios/93914791/,Mairena del Aljarafe,Venta,,https://media.indomio.es/text/tel_93914791_4d9d9.jpg?k=0946990994f8d58aa5d4d71e517983e1,4,Calle Navarra
85,200000,2,Piso ,https://www.indomio.es/anuncios/96059625/,Mairena del Aljarafe,Venta,,,2,Avenida de Mairena
95,89000,2,Casa rústica ,https://www.indomio.es/anuncios/96113053/,Casla,Venta,,,5,Plaza de los Toros
140,60000,1,Piso ,https://www.indomio.es/anuncios/92460205/,Carrión de los Condes,Venta,,https://media.indomio.es/text/tel_92460205_8ed86.jpg?k=1063b96818dc4e0de49d45bd3562ee73,2,Calle Obispo Álvarez Mediano
103,110000,1,Piso ,https://www.indomio.es/anuncios/91491277/,Valladolid,Venta,,https://media.indomio.es/text/tel_91491277_28675.jpg?k=5a67c0bf06d62fd1257f5f5c63cb3260,4, segunda planta
120,169000,3,Casa unifamiliar ,https://www.indomio.es/anuncios/96094395/,Torreiglesias,Venta,,,3,Núcleo Torreiglesias
88,120000,2,Casa pareada ,https://www.indomio.es/anuncios/91054203/,Isla Mayor,Venta,,,4,Calle Virgen de Fátima
85,175000,1,Piso ,https://www.indomio.es/anuncios/95621033/,Sevilla,Venta,,https://media.indomio.es/text/tel_95621033_1b13f.jpg?k=745288c3d0315c8b4947a9bdf20a6e54,4,Ciudad Jardín - Calle Cardenal Rodrigo Castro
193,155000,2,Dúplex ,https://www.indomio.es/anuncios/95221687/,La Unión de Campos,Venta,,https://media.indomio.es/text/tel_95221687_d6b83.jpg?k=407e531838878ef030672c9d51f28d52,3,Dúplex
115,135000,3,Casa adosada ,https://www.indomio.es/anuncios/95034477/,Gerena,Venta,,https://media.indomio.es/text/tel_95034477_bd411.jpg?k=4c187d8f0ae4d1148119ebc143dfb885,4,Calle La Dehesa
370,298000,3,Chalet ,https://www.indomio.es/anuncios/96087761/,Sanchonuño,Venta,,,5,Calle Pimpollar
530,519000,3,Chalet ,https://www.indomio.es/anuncios/90830463/,Guillena,Venta,,,4,Calle Roma
140,108000,3,Casa adosada ,https://www.indomio.es/anuncios/90285873/,El Pedroso,Venta,,https://media.indomio.es/text/tel_90285873_49cd5.jpg?k=d6061a44ed00323b5930469ba81e239b,4,Carretera de Cazalla
900,500000,,Edificio ,https://www.indomio.es/anuncios/90630507/,Turégano,Venta,,https://media.indomio.es/text/tel_90630507_f4861.jpg?k=a462bf8dab2b0e2a1d02dcf896444369,,Camino Molino
184,329000,3,Casa adosada ,https://www.indomio.es/anuncios/96232855/,Dos Hermanas,Venta,,,4,Arco Norte-La Alquería - Pasaje José Zorrilla
120,120000,1,Casa rústica ,https://www.indomio.es/anuncios/95749937/,Fuentespreadas,Venta,,https://media.indomio.es/text/tel_95749937_a6849.jpg?k=b58518684c3be893cff03da578f2ac93,4,Calle Toro
100,145000,2,Dúplex ,https://www.indomio.es/anuncios/95447709/,Dos Hermanas,Venta,,,3,Centro-Doña Mercedes - Calle Francesa
200,147000,3,Casa unifamiliar ,https://www.indomio.es/anuncios/92798033/,Dos Hermanas,Venta,,,5,Centro-Doña Mercedes - Calle Pico Limón
464,67000,1,Casa rústica ,https://www.indomio.es/anuncios/90858289/,Osorno La Mayor,Venta,,,5,Casa rústica
90,99000,1,Piso ,https://www.indomio.es/anuncios/95621259/,Coria del Río,Venta,,https://media.indomio.es/text/tel_95621259_6c36d.jpg?k=a81ce248bff07878fe3e31230ded0999,3,Calle Trajano
315,223000,3,Chalet ,https://www.indomio.es/anuncios/95747315/,Carmona,Venta,Antonio J Fernandez Gomez,https://media.indomio.es/text/tel_95747315_822f8.jpg?k=f1343338170ebe342622e3d74e408914,4,Urbanización Torreplana
178,205000,3,Chalet,https://www.indomio.es/anuncios/96233175/,Villamuriel de Cerrato,Venta,,https://media.indomio.es/text/tel_96233175_7bbd0.jpg?k=761b7f3467f116b9cd03e9576089fcdd,4,Calle Herrenes
90,95000,1,Piso ,https://www.indomio.es/anuncios/92890965/,Brenes,Venta,Juan Ocaña Romero,https://media.indomio.es/text/tel_92890965_c5194.jpg?k=c8ed48732fbede3870c3e1070ecff3c3,3,Avenida Sevilla
160,110000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/95812755/,Brenes,Venta,,,4,Barriada San Sebastián
94,159900,1,Dúplex ,https://www.indomio.es/anuncios/96077973/,Dos Hermanas,Venta,,https://media.indomio.es/text/tel_96077973_dd208.jpg?k=4f52fb2afb01ef10d9d6decf8fc05ec0,3,Centro-Doña Mercedes - Calle Toneleros
200,250000,2,Casa adosada ,https://www.indomio.es/anuncios/93650035/,Bormujos,Venta,,,3,Calle Arenal
82,359999,2,Piso ,https://www.indomio.es/anuncios/96089989/,Sevilla,Venta,,,3,Avenida de las Ciencias-Emilio Lemos - Avenida de las Ciencias
103,69000,1,Casa unifamiliar ,https://www.indomio.es/anuncios/94428077/,Salamanca,Venta,,,3,Calle de Canteras
100,174990,2,Piso ,https://www.indomio.es/anuncios/94776779/,Sevilla,Venta,,https://media.indomio.es/text/tel_94776779_3bc6e.jpg?k=f459071c671a0afe0e85724e10b1fe5a,4,Bellavista - Calle Andalucía
89,103000,2,Casa adosada ,https://www.indomio.es/anuncios/90858307/,Alcalá del Río,Venta,,https://media.indomio.es/text/tel_90858307_57c5b.jpg?k=55f2933ec55a4c30da5968266e9875c3,4,A-8006
110,232000,3,Dúplex,https://www.indomio.es/anuncios/93975633/,Dos Hermanas,Venta,,https://media.indomio.es/text/tel_93975633_e6e63.jpg?k=3407b3864622a5f0489a7e5f92e6c669,4,Zona Plazas El Arenal-La Pólvora - Calle Juan de la Cierva
250,85000,1,Casa pareada,https://www.indomio.es/anuncios/94809469/,Alanís,Venta,,https://media.indomio.es/text/tel_94809469_af145.jpg?k=722744d962feeaa326830c4dc48040df,5,Calle Paulino de Leyva
112,179000,2,Piso ,https://www.indomio.es/anuncios/95060051/,Valladolid,Venta,,https://media.indomio.es/text/tel_95060051_d4c88.jpg?k=d5bf817d47be37a860eb958637e2f6d5,4,Calle Mateo Seoane Sobral
93,130000,2,Piso,https://www.indomio.es/anuncios/95120035/,Tordesillas,Venta,,,3,Calle Gutiérrez Mellado
210,189800,2,Chalet ,https://www.indomio.es/anuncios/95060189/,Carmona,Venta,,https://media.indomio.es/text/tel_95060189_b945b.jpg?k=4a59f4585ea234838d8c90242f256065,5,A-398
100,69000,1,Casa rústica ,https://www.indomio.es/anuncios/96113073/,Almadén de La Plata,Venta,,https://media.indomio.es/text/tel_96113073_95d63.jpg?k=77d9f94ed713a6d4c54c601f92365c69,3,Calle Umbría
60,77500,1,Ático ,https://www.indomio.es/anuncios/90958009/,Riaza,Venta,,https://media.indomio.es/text/tel_90958009_c5c81.jpg?k=b71406f8e9f9e3e09eb59c2193190e36,2,Calle Santiago Apóstol
147,76000,1,Casa adosada ,https://www.indomio.es/anuncios/93392835/,Alcalá del Río,Venta,,https://media.indomio.es/text/tel_93392835_9aa70.jpg?k=f7443f34b2125c4a1cb37d8c961a2237,3,Calle Santa Verania
77,85000,1,Piso ,https://www.indomio.es/anuncios/87853521/,Palencia,Venta,,https://media.indomio.es/text/tel_87853521_317f0.jpg?k=05ab131ccbb75f1b27f8e600bd3f4342,4,Calle de la Vera Cruz
118,375000,2,Piso ,https://www.indomio.es/anuncios/90836407/,Sevilla,Venta,,,4,Santa Catalina - Calle Muro de los Navarros
70,115000,1,Piso ,https://www.indomio.es/anuncios/91029957/,Sevilla,Venta,,,3,Parlamento - Calle Doctor Marañón
550,1300000,3,Edificio ,https://www.indomio.es/anuncios/90556981/,Sevilla,Venta,,,5,Encarnación-Regina - Calle Doña María Coronel
78,170000,1,Piso ,https://www.indomio.es/anuncios/92481709/,Camas,Venta,,https://media.indomio.es/text/tel_92481709_74906.jpg?k=c77e857f959fadcd86c30b95da1895b6,2, tercera planta
187,29000,2,Chalet ,https://www.indomio.es/anuncios/76806333/,Fuentes de Béjar,Venta,,https://media.indomio.es/text/tel_76806333_f4afc.jpg?k=d5f4169ada421a8e7c9210c67dcb9ceb,5,Calle Constitución
180,24000,,Casa rústica ,https://www.indomio.es/anuncios/94031163/,Vilamarín,Venta,Gerard Blanco Bach,https://media.indomio.es/text/tel_94031163_39d6b.jpg?k=958b629f62ca8c05a55374514d6a5bfe,,Vilamarín
90,63000,2,Piso ,https://www.indomio.es/anuncios/95832253/,Villamuriel de Cerrato,Venta,,https://media.indomio.es/text/tel_95832253_7d7b2.jpg?k=a3636bbd2effc5fdfeb04eda8a84b107,4,Calle Los Olmillos
110,178000,2,Piso ,https://www.indomio.es/anuncios/95251025/,Palencia,Venta,,https://media.indomio.es/text/tel_95251025_a2230.jpg?k=b258bc53e4b2f78f6260cbc35c42da34,3,Calle Tello Téllez de Meneses
93,132000,1,Piso ,https://www.indomio.es/anuncios/96233303/,Valladolid,Venta,,https://media.indomio.es/text/tel_96233303_8f3be.jpg?k=de798f20573944e710ac81413a943c81,3,Calle Tórtola
255,20000,,Casa adosada ,https://www.indomio.es/anuncios/94858109/,Verín,Venta,,,,Avenida San Lázaro
71,145000,1,Buhardilla ,https://www.indomio.es/anuncios/82891264/,Valladolid,Venta,David del Barrio,https://media.indomio.es/text/tel_82891264_4f0cd.jpg?k=3d34d274e34310a8044ac88eace56a45,2,Calle Ramón Núñez
286,295000,2,Casa rústica ,https://www.indomio.es/anuncios/92360915/,Fonfría (Zamora),Venta,Jose Hernandez Perez,https://media.indomio.es/text/tel_92360915_0fd49.jpg?k=0382633ea118e7b8cb03432ec0bcd519,5,Calle Real
145,195000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/91821827/,Alcalá de Guadaíra,Venta,,https://media.indomio.es/text/tel_91821827_71a19.jpg?k=97bd4559139ec14a90f11700ff0d330e,3,Calle Escultor Alonso Cano
78,169000,1,Casa pareada ,https://www.indomio.es/anuncios/92774891/,Sevilla,Venta,,https://media.indomio.es/text/tel_92774891_3be4a.jpg?k=4e271ffd10947ace8b8120e43e2417fd,4,Barrio León-El Tardón-Blas Infante - Calle Juan Valera
80,40000,1,Casa rústica ,https://www.indomio.es/anuncios/91402233/,San Cibrao das Viñas,Venta,,https://media.indomio.es/text/tel_91402233_146f2.jpg?k=0540e2ff9c923ba4f06cae40666ee760,1,San Cibrao das Viñas
200,30000,1,Casa rústica,https://www.indomio.es/anuncios/94303189/,Ramirás,Venta,,,5,Santa María Madre
650,500000,3,Casa rústica ,https://www.indomio.es/anuncios/94637337/,Padrenda,Venta,,,5,Rúa Freans de Crespos
85,190000,1,Ático ,https://www.indomio.es/anuncios/95585569/,Valladolid,Venta,,https://media.indomio.es/text/tel_95585569_832d7.jpg?k=46746d95bacf0a0d8c578d8c81b7ff45,2,Calle Viaje de Aguas
354,175000,2,Casa plurifamiliar ,https://www.indomio.es/anuncios/92877029/,O Barco de Valdeorras,Venta,,https://media.indomio.es/text/tel_92877029_73539.jpg?k=f859575abc071011393f4b55d2959922,5,Avenida de Eulogio Fernández
120,45500,,Casa rústica ,https://www.indomio.es/anuncios/95997359/,Villalobón,Venta,,https://media.indomio.es/text/tel_95997359_442e4.jpg?k=9c3792f41fc6a3afd5659bef95279246,2,Barrio Bodegas
131,325000,2,Piso ,https://www.indomio.es/anuncios/95500217/,Sevilla,Venta,,https://media.indomio.es/text/tel_95500217_1878a.jpg?k=0d6347a3530190651329d2667b947da0,4,Nervión - Plaza Gran Plaza
200,35000,,Casa rústica ,https://www.indomio.es/anuncios/93914745/,O Carballiño,Venta,,https://media.indomio.es/text/tel_93914745_ee7ee.jpg?k=1f4bd2869992a12d82046bd3f68f5e09,3,O Carballiño
55,125000,1,Piso ,https://www.indomio.es/anuncios/93503111/,Salamanca,Venta,,https://media.indomio.es/text/tel_93503111_16845.jpg?k=a888d6c1273f2fa81f8c2368cc7e99e1,1,Calle República Dominicana
150,50000,,Edificio ,https://www.indomio.es/anuncios/91155581/,Maside,Venta,,,,Rúa Principal
200,62000,2,Casa unifamiliar ,https://www.indomio.es/anuncios/91808381/,La Fuente de San Esteban,Venta,,,4,Calle de Sánchez Abarca
130,170000,3,Dúplex ,https://www.indomio.es/anuncios/95178591/,O Carballiño,Venta,,,3,Carballiño
150,87000,1,Casa rústica ,https://www.indomio.es/anuncios/92776737/,Cantalpino,Venta,,,5,Calle Bolos Segunda
75,150000,1,Piso ,https://www.indomio.es/anuncios/91752501/,Valladolid,Venta,,,3,Calle Imperial
110,82500,3,Casa rústica ,https://www.indomio.es/anuncios/92639869/,Cortegada,Venta,,https://media.indomio.es/text/tel_92639869_a6c66.jpg?k=4b24d5bd424921873dc60c12a6a3c8eb,3,Cortegada
130,50000,1,Casa rústica ,https://www.indomio.es/anuncios/96112839/,Cartelle,Venta,,,4,Santa Cateliña
92,175000,2,Piso ,https://www.indomio.es/anuncios/96112859/,Ourense,Venta,,https://media.indomio.es/text/tel_96112859_91bc0.jpg?k=ef0ee76dd6cb0fd49ad9a72daffb3a54,3, séptima planta
178,220000,3,Chalet,https://www.indomio.es/anuncios/95881211/,Allariz,Venta,,https://media.indomio.es/text/tel_95881211_54e36.jpg?k=709a613df6ae6ae791688569e5ee7387,5,Os Xugueiros
106,45000,2,Casa adosada,https://www.indomio.es/anuncios/95380709/,Allariz,Venta,,https://media.indomio.es/text/tel_95380709_2cd0a.jpg?k=3bff2980aad96527a9c78469d478762a,3,A Acea
300,45000,1,Casa rústica,https://www.indomio.es/anuncios/92225447/,A Merca,Venta,,,5,Rúa Portela
79,302000,1,Piso ,https://www.indomio.es/anuncios/84838889/,Sevilla,Venta,,https://media.indomio.es/text/tel_84838889_af0cf.jpg?k=108f7e807fe5b089b198e83875d37259,3,Zona Ronda de Triana-Cartuja - Calle José María del Campo
140,50000,,Casa rústica ,https://www.indomio.es/anuncios/96214875/,A Merca,Venta,,https://media.indomio.es/text/tel_96214875_7d46d.jpg?k=06d53b25cbcb8dfa82a1435123d58646,4,Parderrubias
183,182000,2,Chalet ,https://www.indomio.es/anuncios/95505229/,Valladolid,Venta,,https://media.indomio.es/text/tel_95505229_16592.jpg?k=3f29c2dc812b37dc2989a3e9bc8f51ac,3,Calle La 41
