meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
473,75000,,Terreno urbanizable,https://www.indomio.es/anuncios/87073665/,Sant Esteve Sesrovires,Venta,,https://media.indomio.es/text/tel_87073665_de674.jpg?k=80c0bb486471e29e0db585f9197db4a4,,Carrer de Garbí
5,18000,,Terreno rústico,https://www.indomio.es/anuncios/94415717/,Millanes,Venta,,https://media.indomio.es/text/tel_94415717_7653d.jpg?k=5dae815326304ae999a0c4f08729a63d,,CC-80
500,20000,,Terreno rústico,https://www.indomio.es/anuncios/94246903/,Chiclana de la Frontera,Venta,,https://media.indomio.es/text/tel_94246903_fdcc1.jpg?k=4c321d4c8ea9d1a1d9d31acf03c21664,,
,299000,,Terreno urbanizable,https://www.indomio.es/anuncios/92977193/,Sant Cugat del Vallès,Venta,,,,Avinguda d'Antoni Griera
500,38000,,Terreno no urbanizable,https://www.indomio.es/anuncios/94447311/,Chiclana de la Frontera,Venta,,https://media.indomio.es/text/tel_94447311_b6493.jpg?k=f74f0f1254229f47b7576078a3705ad6,,Camino del Manzanares
900,50000,,Terreno urbanizable,https://www.indomio.es/anuncios/90744501/,Maçanet de La Selva,Venta,,,,Carrer Sant Marc
803,4000000,,Terreno rústico,https://www.indomio.es/anuncios/92969193/,Siurana,Venta,,https://media.indomio.es/text/tel_92969193_c24ab.jpg?k=a2308973ef8e099401f049ddae7095b6,1,Carrer Nou
6,660000,,Terreno urbanizable,https://www.indomio.es/anuncios/92109619/,Castellón de la Plana - Castelló de la Plana,Venta,,https://media.indomio.es/text/tel_92109619_4118d.jpg?k=def1e1e24aff0b84a1ab1607527899f9,,Camino Viejo de Alcora
1,19500,,Terreno urbanizable,https://www.indomio.es/anuncios/95585587/,Siero,Venta,,https://media.indomio.es/text/tel_95585587_9b440.jpg?k=eff953831445705e1ff51ff20ae98f22,,Alameda Castiello
892,50000,,Terreno urbanizable,https://www.indomio.es/anuncios/93590951/,Sils,Venta,,https://media.indomio.es/text/tel_93590951_4f7a3.jpg?k=302a5c052af163c984e714a42914bb38,,Carrer Oliver
1,179200,,Terreno urbanizable,https://www.indomio.es/anuncios/93549641/,La Torre d'en Doménec,Venta,,,,Calle Castellón
994,72000,,Terreno urbanizable,https://www.indomio.es/anuncios/86301995/,Olivella,Venta,,,,Carrer de la Via Làctea
6,650000,,Terreno rústico,https://www.indomio.es/anuncios/95589747/,Salas,Venta,,https://media.indomio.es/text/tel_95589747_82cf7.jpg?k=562e22e796eaee67c4c47f547c34cd90,,AS-15
1,60000,,Terreno urbanizable,https://www.indomio.es/anuncios/94347867/,Palafolls,Venta,,https://media.indomio.es/text/tel_94347867_c421e.jpg?k=b0d895aff2504307444beecf025c0045,,Carrer dels Gladiols
560,290000,,Terreno urbanizable,https://www.indomio.es/anuncios/91717823/,Mataró,Venta,,https://media.indomio.es/text/tel_91717823_9772a.jpg?k=2d78574806660fc71433495797ce836d,,Via Europa
882,13000,,Terreno urbanizable,https://www.indomio.es/anuncios/91930091/,Mediona,Venta,,https://media.indomio.es/text/tel_91930091_84bc7.jpg?k=3dc340ea9602d0a8e3d0d9ec66fa661b,,Avinguda de Maristany
320,79700,,Terreno rústico,https://www.indomio.es/anuncios/91085513/,Benicarló,Venta,,https://media.indomio.es/text/tel_91085513_f10fe.jpg?k=c6a2e86e6f8d4e3c8a2e4c92c0b1dbf4,,Calle de Alcalá de Chivert
1,65000,,Terreno urbanizable,https://www.indomio.es/anuncios/92838879/,La Carlota,Venta,,,,Avenida de las Dueñas
15,14500,,Terreno rústico,https://www.indomio.es/anuncios/91290169/,Huércal-Overa,Venta | Alquiler con opción a compra,,,,AL-9105
1,65000,,Terreno rústico,https://www.indomio.es/anuncios/90912525/,Martorell,Venta,,,,Camí de Can Sunyolet i l'Ermita
6,850000,,Terreno urbanizable,https://www.indomio.es/anuncios/90295175/,San Roque,Venta,,,,Urbanización Residencial Vista Alegre
1,229000,,Terreno urbanizable,https://www.indomio.es/anuncios/94151857/,La Línea de la Concepción,Venta,,https://media.indomio.es/text/tel_94151857_8118c.jpg?k=778315ec0e2e70b1a51290053bd2cdd3,,Calle Cuesta de Levante
350,125000,,Terreno rústico,https://www.indomio.es/anuncios/92347199/,Chiclana de la Frontera,Venta,,https://media.indomio.es/text/tel_92347199_7ad25.jpg?k=2629d25234613b4183f5e7e5de0baf26,,Carretera de Medina
32,145000,,Terreno rústico,https://www.indomio.es/anuncios/87183835/,Benicarló,Venta | Inmueble con ingresos | Alquiler con opción a compra,,,,Camino de la Fossa del Pastor
1,70000,,Terreno urbanizable,https://www.indomio.es/anuncios/90110939/,Cudillero,Venta,,https://media.indomio.es/text/tel_90110939_ef0cf.jpg?k=0a585a22765d5dcef7b82d97f29fd4b9,,Albuerne
